TransactionID,AccountNumber,TransactionDate,TransactionType,Amount,Description
904128,001-249386,2025-08-25,Withdrawal,"30,508.99",POS Purchase - Supermarket
900733,007-247031,2025/07/30,Withdrawal,9639.40,ATM Cash Withdrawal
917634,006-589016,21-08-2025,Withdrawal,23455 EGP,ATM Withdrawal - Branch Terminal
917286,006-780824,2025-10-03,Withdrawal,49818.48,Incoming Transfer
917606,014-249789,12-05-2025,Deposit,49194.28,Service Fee
914735,010-575511,26 Aug 2025,Withdrawal,"29,098.72",ATM Balance Transfer
905954,007-697910,20-06-2025,Deposit,2461.88,ATM Balance Transfer
908735,011-359045,06/16/2025,Deposit,43849.75,
911494,009-126143,2025-09-02,Deposit,8939.28,ATM Cash Withdrawal
917074,007-691697,09/21/2025,Withdrawal,3380.43,ATM Deposit - Cash
917502,014-865751,13-11-2025,Deposit,20824.2,ATM Balance Transfer
917686,004-729575,07/07/2025,Withdrawal,8579 EGP,Loan Installment Payment
904376,015-947862,11-10-2025,Withdrawal,31285.53,Transfer - Salary Credit
917271,002-340056,09/16/2025,Deposit,"27,349.11",POS Payment - Online Store
900140,011-605864,2025-09-09,Withdrawal,42002 EGP,POS Payment - Online Store
909140,002-343762,2025/12/16,Withdrawal,45919.87,POS Payment - Online Store
906065,005-162575,07 Jul 2025,Deposit,1320 EGP,Account Maintenance Fee
910382,010-609016,17/07/2025,Withdrawal,19163.83,POS Purchase - Supermarket
910823,003-703927,22/05/2025,Deposit,19414.68,
907919,014-313232,2025/10/26,Deposit,"48,333.91",POS Payment - Online Store
916397,001-857088,02-10-2025,Deposit,19850.08,Cash Deposit - Branch Counter
912696,014-376900,2025/06/04,Withdrawal,38825.44,POS Purchase - Supermarket
911818,005-906326,28 Nov 2025,Withdrawal,"9,905.18",ATM Withdrawal - Branch Terminal
909984,008-797808,2025-11-22,Deposit,1309 EGP,ATM Deposit - Cash
901395,011-407983,31 Jul 2025,Deposit,24637.74,Incoming Transfer
912392,014-154097,2025-07-17,Withdrawal,45890 EGP,ATM Cash Withdrawal
904483,007-832768,2025/09/30,Deposit,"22,673.33",POS Payment - Online Store
903545,007-855329,2025/10/20,Withdrawal,"16,860.34",ATM Cash Withdrawal
913644,009-928442,2025/08/16,Withdrawal,51718.95,POS Payment - Online Store
916211,006-856802,2025-09-25,Withdrawal,54062.07,POS Purchase - Supermarket
910088,006-561596,2025-08-21,Deposit,5875 EGP,POS Purchase - Supermarket
914872,002-572175,2025/11/17,Deposit,"50,757.46",ATM Balance Transfer
904969,010-609016,2025-03-28,Deposit,"15,749.71",Transfer - Salary Credit
906398,010-232764,08/09/2025,Deposit,58054 EGP,ATM Cash Withdrawal
909973,002-864896,04/05/2025,Deposit,52821.19,ATM Withdrawal - Branch Terminal
903247,009-477617,16/06/2025,Deposit,15739.64,Transfer to Savings
902497,002-916819,21 Sep 2025,Withdrawal,59620.19,POS Purchase - Supermarket
912621,013-701828,08/03/2025,Withdrawal,36578 EGP,POS Purchase - Retail Store
903455,013-319599,2025-05-19,Deposit,8914.40,ATM Cash Withdrawal
910912,015-819463,03/24/2025,Deposit,"EGP 33,540.68",ATM Deposit - Cash
903572,004-731061,22/04/2025,Withdrawal,54469.2,POS Payment - Online Store
905861,010-347345,2025-10-03,Deposit,"EGP 32,212.02",ATM Balance Transfer
915973,014-950956,18 Apr 2025,Withdrawal,"EGP 36,474.66",ATM Withdrawal - Branch Terminal
917665,008-127483,2025-08-26,Deposit,"2,186.47",Account Maintenance Fee
909036,007-362178,2025-08-13,Deposit,34740 EGP,
902904,008-461702,2025-09-16,Deposit,54182.95,Transfer to Account
914541,010-720733,2025/08/07,Withdrawal,17463.72,ATM Withdrawal - Branch Terminal
914035,001-585753,08/22/2025,Withdrawal,914361.77,Transfer to Account
906072,004-374125,16/07/2025,Deposit,591.00,Transfer to Savings
911896,011-699941,2025-08-06,Deposit,"32,118.04",POS Purchase - Retail Store
903538,004-412277,12 Apr 2025,Deposit,"EGP 57,398.86",
905746,001-618774,02 Nov 2025,Withdrawal,2795.23,
906906,015-751903,2025-09-05,Withdrawal,"EGP 3,853.02",
906132,009-976461,2025-10-03,Withdrawal,28523 EGP,ATM Balance Transfer
910093,004-591726,16/07/2025,Deposit,32545 EGP,ATM Cash Withdrawal
910019,001-640723,2025/08/03,Deposit,54206.58,ATM Cash Withdrawal
902711,015-432731,09/07/2025,Deposit,44567 EGP,
907723,009-152113,05-07-2025,Withdrawal,"EGP 29,297.76",ATM Balance Transfer
908656,011-564190,17/04/2025,Deposit,28213.67,Incoming Transfer
910156,010-948190,2025/05/05,Withdrawal,38282 EGP,Service Fee
912421,005-512576,15 Nov 2025,Withdrawal,"58,130.46",ATM Withdrawal - Branch Terminal
907372,011-868246,21/04/2025,Withdrawal,"EGP 19,130.11",ATM Withdrawal - Branch Terminal
904752,008-414623,11/17/2025,Deposit,7393.01,ATM Cash Withdrawal
900173,003-767735,16/05/2025,Withdrawal,"EGP 10,928.64",Account Maintenance Fee
911362,004-336515,25 May 2025,Withdrawal,"29,687.56",Transfer - Salary Credit
910103,002-266639,03-04-2025,Deposit,8783.9,
904650,004-492652,2025/04/28,Deposit,25127.33,POS Purchase - Supermarket
908398,012-425936,11/30/2025,Deposit,"19,531.44",ATM Deposit - Cash
900209,013-508368,07 Aug 2025,Deposit,39754.77,ATM Balance Transfer
911810,012-654726,2025/04/30,Deposit,"47,767.40",Transfer - Salary Credit
903369,010-604243,23/02/2025,Deposit,"4,402.80",ATM Withdrawal - Branch Terminal
912658,007-843496,2025-11-10,Deposit,48995.54,Transfer - Salary Credit
915463,001-444085,2025-07-24,Deposit,51445 EGP,ATM Deposit - Cash
903688,016-276875,2025/11/12,Withdrawal,40977.24,ATM Cash Withdrawal
915899,004-127804,07/17/2025,Withdrawal,40769.17,ATM Cash Withdrawal
914310,015-705390,2025-07-30,Deposit,9093.86,ATM Deposit - Cash
912822,004-399796,04/22/2025,Withdrawal,23064.48,Transfer to Account
900315,016-144884,18-12-2025,Deposit,20846.87,POS Purchase - Supermarket
905300,011-407983,12 Jun 2025,Withdrawal,51986.84,
905101,013-716277,11 Aug 2025,Deposit,29873 EGP,POS Payment - Online Store
915500,006-883823,2025-10-06,Deposit,1495 EGP,Transfer - Salary Credit
913854,010-662915,2025/04/13,Deposit,"21,228.38",Loan Installment Payment
908346,003-582750,05/06/2025,Withdrawal,13808.48,Transfer to Account
904203,008-625726,08-11-2025,Deposit,21069 EGP,POS Purchase - Retail Store
913914,012-440684,2025-04-01,Withdrawal,58019 EGP,Transfer to Savings
900552,007-920798,2025-10-07,Withdrawal,3070 EGP,Incoming Transfer
906254,006-384174,2025-09-25,Withdrawal,52240.33,Cheque Deposit
917474,015-955114,21 Aug 2025,Deposit,14628.11,Transfer to Account
911630,010-844847,06 Dec 2025,Withdrawal,45109.78,Loan Installment Payment
902482,006-474390,09/05/2025,Deposit,40838.57,Transfer to Savings
906575,013-242665,2025-10-02,Deposit,59624 EGP,ATM Cash Withdrawal
917748,014-198079,20/08/2025,Withdrawal,33497.29,ATM Deposit - Cash
904486,002-393927,03/03/2025,Deposit,"38,361.94",POS Purchase - Retail Store
903175,012-750834,31-03-2025,Withdrawal,21666.24,Incoming Transfer
901918,013-667692,2025/07/20,Deposit,32570 EGP,POS Payment - Online Store
913690,010-925979,2025/11/24,Withdrawal,9374.17,Transfer - Salary Credit
905286,014-174273,2025-11-09,Withdrawal,"EGP 58,268.34",POS Purchase - Supermarket
916604,014-393931,2025/09/01,Deposit,"EGP 40,941.47",POS Purchase - Supermarket
917469,011-766136,29 Apr 2025,Deposit,"EGP 37,700.66",ATM Deposit - Cash
900131,005-813203,24/07/2025,Withdrawal,11445.13,ATM Withdrawal - Branch Terminal
906484,006-405313,26/10/2025,Withdrawal,"EGP 22,026.32",
911759,004-356328,23-07-2025,Withdrawal,25981.95,POS Purchase - Supermarket
915247,006-645055,10/15/2025,Deposit,"30,701.18",Transfer to Savings
905327,005-833849,16-10-2025,Deposit,"4,774.63",POS Purchase - Retail Store
910346,013-786382,11-08-2025,Withdrawal,"39,020.10",Transfer to Account
907584,001-255433,10/01/2025,Deposit,43350.94,ATM Cash Withdrawal
913935,015-233083,2025-12-09,Withdrawal,"42,736.29",ATM Cash Withdrawal
900156,009-632416,01 Sep 2025,Withdrawal,49155.37,Transfer to Account
908979,008-896800,2025/10/06,Deposit,"32,479.43",
905185,015-875107,2025-05-18,Withdrawal,53483 EGP,
911406,001-680963,06/19/2025,Withdrawal,50859.14,
911998,012-850325,09/06/2025,Withdrawal,"EGP 18,992.74",POS Payment - Online Store
904926,007-315709,16-06-2025,Deposit,48228.94,Transfer to Savings
908933,009-469664,13-10-2025,Withdrawal,"11,962.06",POS Purchase - Supermarket
917865,005-748164,25-06-2025,Withdrawal,12876.12,
914316,007-903671,06 Mar 2025,Deposit,50328 EGP,
902545,008-558565,10/07/2025,Withdrawal,664.9,Transfer to Account
902145,012-506507,13-07-2025,Deposit,"50,151.21",Transfer - Salary Credit
902587,012-116554,10/06/2025,Withdrawal,7129 EGP,ATM Withdrawal - Branch Terminal
915113,001-170096,09/15/2025,Withdrawal,"32,494.77",ATM Withdrawal - Branch Terminal
900457,004-138642,18 Oct 2025,Withdrawal,"17,380.27",Transfer to Savings
914490,007-593650,2025/10/20,Deposit,58143.45,ATM Cash Withdrawal
900520,004-235233,2025/04/05,Deposit,12698 EGP,Cheque Deposit
916674,008-361204,28/08/2025,Deposit,5539.62,ATM Withdrawal - Branch Terminal
901832,015-573005,2025/10/05,Deposit,29746 EGP,POS Purchase - Retail Store
910462,014-192664,18 Nov 2025,Deposit,42989.06,ATM Balance Transfer
917857,011-560807,08/06/2025,Deposit,"12,362.89",ATM Cash Withdrawal
917364,006-776559,2025-04-02,Deposit,"14,308.06",ATM Cash Withdrawal
909618,013-150400,27 Oct 2025,Withdrawal,"29,625.83",
913125,009-906671,20-07-2025,Deposit,"1,239.75",ATM Deposit - Cash
910177,010-879779,27-05-2025,Withdrawal,27564.18,
902684,010-795342,22/04/2025,Withdrawal,"EGP 46,613.13",Incoming Transfer
,,,,,
909161,008-364355,07-09-2025,Deposit,48844.32,Incoming Transfer
915756,002-555869,2025-10-03,Deposit,4286.19,ATM Balance Transfer
913082,003-472505,06/11/2025,Deposit,24936.47,Transfer - Salary Credit
910580,004-466093,13/02/2025,Deposit,"EGP 54,423.58",ATM Cash Withdrawal
903081,006-513641,2025-07-30,Deposit,"35,089.71",Incoming Transfer
911668,017-390550,2025/07/01,Deposit,"5,529.24",POS Purchase - Supermarket
912223,002-935758,2025/03/02,Withdrawal,16669.65,POS Payment - Online Store
906746,008-414623,07/21/2025,Withdrawal,34848.94,Transfer to Savings
912141,015-686102,16-03-2025,Deposit,20772.8,ATM Deposit - Cash
912461,013-220668,27/07/2025,Withdrawal,"27,111.49",POS Purchase - Retail Store
900687,007-843239,2025/04/25,Deposit,"15,050.77",ATM Cash Withdrawal
909213,011-927509,07/12/2025,Withdrawal,39109.95,POS Purchase - Supermarket
915179,013-716988,10/07/2025,Withdrawal,"30,166.59",POS Purchase - Supermarket
902914,012-868316,15-04-2025,Deposit,43158 EGP,POS Purchase - Retail Store
901119,017-287675,15 Apr 2025,Deposit,52457.86,ATM Balance Transfer
907036,003-828424,2025/09/07,Withdrawal,"24,257.88",Cash Deposit - Branch Counter
914615,001-725967,2025-09-16,Withdrawal,"EGP 1,162.09",Loan Installment Payment
907303,013-487123,2025-07-05,Deposit,54072 EGP,Cheque Deposit
904976,007-991045,08-10-2025,Deposit,48432 EGP,
904898,010-908626,24-06-2025,Deposit,"26,134.62",POS Payment - Online Store
907652,010-851949,2025/07/03,Deposit,29683 EGP,
904801,007-522827,15/11/2025,Withdrawal,39239.24,POS Purchase - Retail Store
917021,010-347345,2025-07-31,Withdrawal,10075.37,POS Purchase - Retail Store
907319,003-316165,2025-04-26,Deposit,10529.98,
914283,012-648887,07/22/2025,Deposit,35830 EGP,Transfer - Salary Credit
912533,006-233079,08/19/2025,Deposit,20487.63,Transfer to Account
914544,012-399414,2025-09-21,Deposit,"49,367.42",POS Payment - Online Store
913133,001-511416,22/08/2025,Deposit,8906.14,ATM Deposit - Cash
912302,015-432731,2025/09/05,Withdrawal,"48,062.37",ATM Deposit - Cash
911222,006-365501,06/10/2025,Deposit,"46,448.42",POS Purchase - Retail Store
914643,010-967719,2025/07/10,Deposit,27526.57,POS Purchase - Retail Store
916373,008-858256,15-06-2025,Withdrawal,"EGP 42,315.05",
901744,004-384206,21 Aug 2025,Deposit,3334.19,
910010,014-428099,13-02-2025,Deposit,28411 EGP,ATM Withdrawal - Branch Terminal
904576,014-267010,31 Aug 2025,Withdrawal,"24,905.74",POS Purchase - Supermarket
913836,010-989423,2025-05-19,Withdrawal,56562.82,ATM Deposit - Cash
902729,001-160782,23/08/2025,Deposit,29941.77,Transfer - Salary Credit
917948,008-505639,03 Jun 2025,Deposit,41803 EGP,Transfer to Account
912592,014-984293,12-05-2025,Withdrawal,"43,314.60",Incoming Transfer
917930,011-993115,07 Sep 2025,Deposit,35996.32,Transfer - Salary Credit
914198,011-675499,17/11/2025,Withdrawal,36858 EGP,Cheque Deposit
900792,007-117628,2025/09/13,Withdrawal,5908.45,ATM Withdrawal - Branch Terminal
903030,013-781679,06 Nov 2025,Withdrawal,59520.24,Service Fee
905974,001-693596,22-07-2025,Deposit,"EGP 16,933.16",
901539,007-831306,02-11-2025,Deposit,4866 EGP,
905037,002-537702,29/10/2025,Withdrawal,13939.13,Cash Deposit - Branch Counter
911368,013-224062,20-08-2025,Deposit,7529 EGP,Incoming Transfer
915211,006-839824,10/28/2025,Deposit,27837.11,Transfer - Salary Credit
915974,005-451494,2025/06/09,Deposit,"25,232.43",Loan Installment Payment
914686,010-797509,09/09/2025,Withdrawal,45466 EGP,Transfer - Salary Credit
912924,007-182660,06/26/2025,Deposit,"EGP 9,937.01",
907587,006-215607,20-05-2025,Withdrawal,52375 EGP,Transfer to Savings
908931,008-987237,31/10/2025,Withdrawal,8406.63,POS Purchase - Supermarket
909217,006-213534,04/11/2025,Withdrawal,13281.40,ATM Cash Withdrawal
903296,013-188450,15-05-2025,Withdrawal,"9,509.58",Account Maintenance Fee
909997,008-418376,2025/08/13,Deposit,15985.56,POS Purchase - Supermarket
916926,006-772433,20 Aug 2025,Withdrawal,24737.40,POS Payment - Online Store
916431,011-706002,29/06/2025,Withdrawal,43763.12,POS Payment - Online Store
914486,004-235281,2025-09-09,Withdrawal,48427 EGP,Loan Installment Payment
905943,004-843018,2025/08/24,Deposit,9712.57,Transfer - Salary Credit
917746,011-624614,30 Jun 2025,Withdrawal,"EGP 19,474.80",POS Payment - Online Store
915878,012-554558,21-09-2025,Withdrawal,"EGP 11,281.54",ATM Cash Withdrawal
900113,007-102416,07-09-2025,Deposit,26974.88,POS Payment - Online Store
900201,013-620572,2025-10-13,Deposit,"51,844.28",
915195,013-367029,2025/05/22,Deposit,"2,764.32",POS Purchase - Supermarket
905270,015-918902,03/27/2025,Withdrawal,38339.96,
901972,012-622418,08/27/2025,Deposit,45115.54,Transfer to Account
917289,013-527209,2025-05-05,Deposit,"EGP 51,097.07",ATM Balance Transfer
900360,003-534210,10-07-2025,Withdrawal,11644.52,
905532,005-481049,07/15/2025,Withdrawal,"EGP 24,159.33",
908114,003-693504,14/08/2025,Withdrawal,"35,608.75",Incoming Transfer
905523,014-641143,03 Aug 2025,Deposit,35548.21,POS Payment - Online Store
915780,014-198702,2025-02-28,Withdrawal,"5,827.20",POS Payment - Online Store
908842,001-830064,03/05/2025,Deposit,45875.81,ATM Withdrawal - Branch Terminal
908325,009-926948,09/27/2025,Withdrawal,38279 EGP,ATM Withdrawal - Branch Terminal
906695,007-808045,07 Dec 2025,Withdrawal,15749 EGP,POS Purchase - Retail Store
911191,014-986807,2025-04-09,Withdrawal,"15,462.16",Incoming Transfer
902342,007-905999,12/04/2025,Withdrawal,12279 EGP,POS Purchase - Supermarket
908837,001-124903,2025-09-15,Withdrawal,20822.74,Transfer to Savings
906563,004-875766,2025/07/29,Withdrawal,"EGP 34,278.14",POS Payment - Online Store
909030,009-649099,09/11/2025,Deposit,17406.01,ATM Withdrawal - Branch Terminal
908221,015-500403,04-08-2025,Deposit,38029.95,Cheque Deposit
903874,011-791694,09/15/2025,Withdrawal,1426.31,ATM Deposit - Cash
913490,014-735611,17-08-2025,Withdrawal,52167.08,Cheque Deposit
914596,005-857261,09 Oct 2025,Withdrawal,"EGP 8,393.44",ATM Deposit - Cash
910047,009-696583,2025/03/11,Withdrawal,31556.16,Loan Installment Payment
900606,002-563095,2025/08/10,Deposit,40794.96,Loan Installment Payment
902314,010-523880,2025-07-08,Deposit,"EGP 19,259.53",Transfer - Salary Credit
917325,011-827790,08/20/2025,Deposit,8715.93,Incoming Transfer
910149,017-607477,2025/06/09,Withdrawal,27033.00,POS Payment - Online Store
902096,005-967588,02/22/2025,Deposit,35525 EGP,Transfer to Savings
907842,009-123645,14-02-2025,Withdrawal,59113 EGP,Service Fee
903713,014-304953,2025-09-08,Deposit,"1,299.13",ATM Cash Withdrawal
905584,010-312443,2025/08/10,Withdrawal,47799.67,ATM Deposit - Cash
900452,006-476748,01 Dec 2025,Deposit,1223658 EGP,Cheque Deposit
914046,004-289799,17/02/2025,Deposit,47756 EGP,POS Purchase - Supermarket
914084,007-787849,2025-06-15,Withdrawal,3294.26,Incoming Transfer
903166,013-482769,2025-11-10,Deposit,"20,935.42",
907455,001-775299,06/24/2025,Withdrawal,35537.36,Cheque Deposit
906256,010-195338,10/28/2025,Deposit,50910.57,Service Fee
901873,013-858961,21/07/2025,Withdrawal,"1,687.29",Cash Deposit - Branch Counter
907192,010-720733,20-07-2025,Deposit,"47,552.53",Incoming Transfer
911161,007-277074,10/07/2025,Withdrawal,10863.22,Transfer to Account
902240,002-354373,11-11-2025,Deposit,49845.51,Transfer - Salary Credit
915851,014-252022,08-09-2025,Deposit,"38,649.33",Transfer to Savings
914267,014-373737,09/25/2025,Deposit,55840 EGP,ATM Cash Withdrawal
903984,013-586384,08/04/2025,Withdrawal,26766.78,POS Payment - Online Store
915150,010-511603,2025-06-14,Deposit,"EGP 46,301.76",POS Purchase - Retail Store
903669,011-868246,03 Jul 2025,Deposit,33060.29,Incoming Transfer
905372,004-237280,19-09-2025,Deposit,49641.16,ATM Balance Transfer
917693,001-222934,18 Sep 2025,Deposit,"51,270.11",POS Payment - Online Store
902293,017-471722,09/11/2025,Withdrawal,17237.63,ATM Cash Withdrawal
906736,014-626975,06-10-2025,Deposit,13172 EGP,Transfer to Account
917970,015-302097,07/09/2025,Deposit,14757.40,Account Maintenance Fee
910741,017-390550,10 Nov 2025,Withdrawal,"21,115.76",POS Payment - Online Store
903253,003-608614,05/19/2025,Deposit,21565.69,Transfer - Salary Credit
913609,013-458001,2025/03/12,Withdrawal,37217 EGP,ATM Deposit - Cash
910058,011-937233,03/12/2025,Withdrawal,26005.64,ATM Withdrawal - Branch Terminal
912954,001-112950,2025/03/23,Deposit,"43,794.84",ATM Balance Transfer
902295,016-921161,02/10/2025,Withdrawal,"EGP 31,185.80",ATM Withdrawal - Branch Terminal
906672,013-987513,15/10/2025,Deposit,18038.32,POS Payment - Online Store
904546,005-973362,10 Jun 2025,Deposit,3569.60,Transfer to Account
908011,010-662685,2025/08/27,Deposit,"36,380.17",ATM Deposit - Cash
902401,012-848582,01/07/2025,Deposit,59235 EGP,ATM Deposit - Cash
913355,002-552636,01-10-2025,Deposit,4926 EGP,
905337,014-658425,2025-09-04,Withdrawal,"EGP 22,811.47",ATM Deposit - Cash
904903,013-293291,08/17/2025,Withdrawal,"4,333.29",POS Purchase - Supermarket
915568,001-112950,06/03/2025,Deposit,9576.81,
911102,006-144869,09 Oct 2025,Deposit,18270 EGP,POS Purchase - Retail Store
908753,009-113703,28-08-2025,Withdrawal,32380 EGP,ATM Balance Transfer
904500,005-635783,2025/11/12,Deposit,"EGP 1,848.27",POS Purchase - Retail Store
917317,005-415781,20-09-2025,Withdrawal,9257.96,Account Maintenance Fee
909331,009-986487,2025-10-14,Deposit,"EGP 45,938.27",Loan Installment Payment
910025,004-745588,12/20/2025,Withdrawal,"32,573.54",ATM Withdrawal - Branch Terminal
907433,006-513641,28 Oct 2025,Deposit,16819.61,ATM Withdrawal - Branch Terminal
900028,001-670393,2025/08/19,Deposit,57648.28,Transfer to Account
912469,013-339276,26-03-2025,Deposit,19113.58,POS Payment - Online Store
903399,005-765771,20-05-2025,Withdrawal,"45,576.75",Transfer to Account
912219,012-664942,2025/10/12,Withdrawal,668.57,POS Purchase - Supermarket
910778,002-591933,22 Jul 2025,Withdrawal,27712 EGP,ATM Withdrawal - Branch Terminal
914762,006-469923,2025-12-09,Deposit,38256.43,Cheque Deposit
900455,002-945599,06/21/2025,Withdrawal,32425.58,Incoming Transfer
905898,009-457351,11/05/2025,Withdrawal,"26,200.77",ATM Withdrawal - Branch Terminal
905948,013-732918,03 Apr 2025,Deposit,51327 EGP,Loan Installment Payment
903160,012-515688,2025/05/31,Withdrawal,359 EGP,ATM Withdrawal - Branch Terminal
912129,015-189170,2025-07-20,Withdrawal,11236.37,Loan Installment Payment
908318,012-194812,02/06/2025,Withdrawal,10892 EGP,Service Fee
915184,011-974011,2025-04-28,Withdrawal,58607.73,Incoming Transfer
907622,013-223846,06/01/2025,Withdrawal,36051.97,ATM Withdrawal - Branch Terminal
907732,010-907853,2025-10-29,Withdrawal,9328.97,ATM Deposit - Cash
901412,003-458120,12-07-2025,Withdrawal,7037.1,
914730,005-228702,17-09-2025,Deposit,"EGP 47,770.23",Service Fee
902570,011-642986,09 Feb 2025,Withdrawal,50402 EGP,Transfer - Salary Credit
907986,014-188236,2025/08/31,Deposit,33007.99,
914602,006-408791,07/02/2025,Withdrawal,1206649.58,Transfer to Account
900563,005-596133,2025-06-05,Deposit,"6,827.58",Incoming Transfer
908973,004-875766,26-10-2025,Withdrawal,46127 EGP,POS Purchase - Retail Store
910167,009-847967,2025/07/13,Withdrawal,54577.66,Transfer - Salary Credit
906860,015-629561,2025/04/28,Withdrawal,9478 EGP,POS Payment - Online Store
917207,003-818379,2025/08/16,Deposit,14280.47,POS Purchase - Supermarket
911185,006-581634,05/25/2025,Deposit,578403 EGP,Transfer to Account
909494,004-627932,31-10-2025,Deposit,"49,469.07",ATM Cash Withdrawal
900601,017-264989,08/07/2025,Withdrawal,56793.02,Incoming Transfer
910598,004-534975,2025/09/20,Deposit,"10,060.55",ATM Withdrawal - Branch Terminal
916526,014-439688,2025-10-15,Deposit,"1,768,214.04",Transfer to Savings
917267,009-838223,14/08/2025,Deposit,33402.48,Transfer to Account
904305,005-843439,29/09/2025,Withdrawal,48741 EGP,Incoming Transfer
913960,014-571309,2025/08/27,Withdrawal,43921.82,POS Payment - Online Store
906573,007-162899,01 Sep 2025,Deposit,"2,902.71",POS Purchase - Retail Store
903638,011-401919,12/07/2025,Deposit,36405.61,Transfer to Account
904518,003-981994,2025-10-14,Deposit,47350.92,Transfer - Salary Credit
912117,001-569939,2025/08/12,Deposit,"47,921.37",POS Purchase - Supermarket
915256,015-932808,07-06-2025,Deposit,44879.63,Cash Deposit - Branch Counter
909302,011-487742,2025/07/13,Deposit,"16,387.25",ATM Deposit - Cash
912347,003-492489,2025/04/20,Deposit,"44,282.57",POS Purchase - Retail Store
914530,010-450397,06/23/2025,Deposit,30136.95,POS Payment - Online Store
915954,004-522174,22/07/2025,Withdrawal,4634.91,ATM Cash Withdrawal
906990,008-925832,2025-02-23,Deposit,16962.77,ATM Balance Transfer
901219,002-242675,2025/09/23,Deposit,41218 EGP,Cash Deposit - Branch Counter
916332,002-572303,11/04/2025,Withdrawal,14437.67,Transfer to Savings
905376,002-462360,2025-09-14,Deposit,37338.04,ATM Cash Withdrawal
917673,009-123053,20-04-2025,Deposit,"14,199.73",Incoming Transfer
901877,005-924206,18/11/2025,Withdrawal,"10,418.53",Transfer to Savings
909380,015-379505,2025-11-24,Withdrawal,"49,224.68",Incoming Transfer
904643,005-364918,07/05/2025,Deposit,50958 EGP,ATM Cash Withdrawal
908857,017-459280,28 Oct 2025,Deposit,1150.44,Incoming Transfer
909273,014-291853,19-04-2025,Deposit,"EGP 32,761.53",ATM Withdrawal - Branch Terminal
902510,002-220645,2025/01/14,Withdrawal,"EGP 51,492.77",
900357,002-789412,08/07/2025,Deposit,"EGP 47,804.83",Loan Installment Payment
914212,004-858126,17 Oct 2025,Withdrawal,"30,068.19",Transfer to Account
917562,015-460287,10/11/2025,Deposit,"12,195.64",Transfer to Savings
909404,001-418300,19 Mar 2025,Deposit,21781.42,ATM Deposit - Cash
908084,014-278636,21/09/2025,Withdrawal,9840.59,Transfer - Salary Credit
903102,013-797812,2025/08/21,Withdrawal,"32,368.40",Service Fee
903413,011-176807,10/06/2025,Withdrawal,2981.90,
912561,002-471102,14/07/2025,Withdrawal,2189.55,
910402,013-451851,2025-11-11,Deposit,"25,461.39",ATM Balance Transfer
911811,001-908651,16 Jun 2025,Deposit,"EGP 2,900.19",Incoming Transfer
902515,015-445583,06/10/2025,Withdrawal,14463 EGP,POS Purchase - Supermarket
911084,010-990115,2025-08-11,Withdrawal,19614 EGP,POS Purchase - Supermarket
914359,004-571212,30/11/2025,Deposit,"EGP 58,446.12",Transfer to Account
916032,012-720672,22/07/2025,Deposit,"27,613.19",POS Payment - Online Store
904236,009-838223,17/09/2025,Withdrawal,"EGP 11,460.86",Loan Installment Payment
906420,014-230432,2025-11-07,Withdrawal,48934.35,Transfer to Savings
907001,010-246743,07/04/2025,Withdrawal,"EGP 11,530.18",ATM Withdrawal - Branch Terminal
902886,007-540778,2025-05-13,Deposit,"25,738.22",ATM Deposit - Cash
917924,007-113250,15-10-2025,Deposit,"EGP 50,454.35",ATM Cash Withdrawal
917068,013-413674,2025/10/20,Deposit,"4,885.51",POS Purchase - Supermarket
900204,011-821453,02 Dec 2025,Deposit,7096.33,ATM Balance Transfer
908938,010-855547,25 Jun 2025,Deposit,"EGP 17,255.32",ATM Deposit - Cash
912682,004-913087,2025-06-05,Withdrawal,36159.18,ATM Withdrawal - Branch Terminal
904600,006-384174,25 Aug 2025,Withdrawal,21346.48,POS Purchase - Retail Store
915252,007-362178,05-10-2025,Deposit,"17,982.69",Account Maintenance Fee
915591,002-403801,29 Apr 2025,Deposit,"4,097.28",Transfer to Savings
900562,007-927599,25 Aug 2025,Withdrawal,46636.56,POS Purchase - Retail Store
908195,001-842899,2025/06/13,Withdrawal,31122 EGP,ATM Withdrawal - Branch Terminal
917488,008-970853,09/25/2025,Withdrawal,17738 EGP,Service Fee
917986,001-857088,04 Aug 2025,Withdrawal,"18,312.50",ATM Deposit - Cash
906127,007-691697,02/04/2025,Deposit,"7,386.36",Transfer to Account
909751,013-635851,08/29/2025,Deposit,"52,731.29",Loan Installment Payment
914949,002-874567,03/11/2025,Deposit,"55,495.92",POS Purchase - Retail Store
907961,014-391238,08/20/2025,Deposit,"21,258.03",Incoming Transfer
912888,012-403594,10/08/2025,Deposit,32049.17,POS Purchase - Retail Store
902942,007-855329,2025/07/14,Withdrawal,"EGP 16,143.67",
916748,005-815044,2025/06/16,Withdrawal,10943 EGP,POS Purchase - Retail Store
916889,012-899386,2025/06/10,Withdrawal,21563.41,Incoming Transfer
914304,009-152113,26/08/2025,Deposit,56537.26,Incoming Transfer
912002,014-102678,07/11/2025,Deposit,16857.42,Transfer to Account
911867,011-844668,2025-06-18,Deposit,23706 EGP,ATM Withdrawal - Branch Terminal
,,,,,
914506,005-544599,13-06-2025,Deposit,59683.42,Account Maintenance Fee
916147,008-869737,10/19/2025,Withdrawal,22941 EGP,POS Purchase - Retail Store
